NAME;ISIN;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
MELROSE INDUSTRIES;GB00BNGDN821;N/A;N/A;N/A;N/A;N/A;N/A;N/A;480125;997978;677216;1328820;2073575;2233341;1825411;2442601;2830008;2071208;375279;1114470;2955022;11266522;14271902;11952195;9337134;9266742;4240263;4303961
PENNON GROUP;GB00BNNTLN49;628937;701065;685859;582606;606995;805839;977594;1063960;1360361;1595788;1334627;1578695;1823909;1911944;1927441;2016022;2024596;1946104;1690190;1969873;1853706;1879019;304597;968848;1018641;1038295;1224172
RENEWI DEAD - DELIST.09/06/25;GB00BNR4T868;290904;418137;461890;710268;878447;1035767;1065232;788230;885976;1048897;911324;1086690;1128408;1212722;1089519;1018463;923811;853181;834882;1714229;2047571;2065341;2005510;2111861;1988227;2064641;1719784
SHELL;GB00BP6MXD84;92914214;104688276;144833589;132781657;194877183;223012190;271768178;300906037;337800788;348860305;352401569;282695557;386233229;462241091;461789216;470399566;384696997;249734880;217734215;331056127;382191921;350862722;190378609;258125379;380255038;321447004;276179157
TATE & LYLE;GB00BP92CJ43;6777075;6165391;5528026;5447178;3832448;5067873;5405319;6300861;7157099;6382363;4540336;5873398;4907037;4606636;5005175;5490817;3665775;3330223;3140518;3997090;3528562;3706244;3809166;1729601;1927856;2226454;1942243
SCHRODERS;GB00BP9LHF23;2844452;3179571;1821566;715640;764031;808750;1009068;1430591;1844193;2237371;1846866;1664449;2431177;2401874;2311607;3003128;2943295;2954801;2761676;3597240;3467549;3372968;3538504;4152671;3577599;3817502;3759389
AVIVA;GB00BPQY8M80;37025122;41178527;59104345;50858232;53403473;65816861;74243980;71122169;85863535;93144700;70277493;71228127;77831016;64273015;38836947;56200035;47770849;44488738;43266715;59495908;58047792;68620167;56454698;37404153;34791162;29660320;29723148
DIGNITY DEAD - DELIST.25/05/23;GB00BRB37M78;N/A;N/A;N/A;N/A;N/A;234657;255754;254738;294866;314000;248968;294947;322333;332368;361494;419242;404318;438808;393003;457617;413215;441027;487219;479812;397251;417318;409174
MJ GLEESON;GB00BRKD9Z53;406022;478127;513450;665790;1025399;1174384;1139324;937686;395810;323353;112799;103995;55985;57164;75781;112701;134756;200861;175800;246855;311210;307889;251834;433380;455979;390842;436517
COMPUTACENTER;GB00BV9FP302;2610948;2823871;2920332;2871047;3158306;4513599;4628355;4065156;4468075;4683696;3625662;3997357;4333111;4512199;4588283;5017312;4672824;4394709;4067130;5357755;5698818;6575432;7415618;9123884;7955480;8762534;8643665
ROTORK;GB00BVFNZH21;166970;188514;158438;174865;218768;247325;276830;311021;406886;463987;453477;564538;616108;708449;805720;944708;894249;785425;739486;907084;910897;871051;823903;772094;789108;910264;936283
SPIRAX GROUP;GB00BWFGQN14;409903;415317;408502;412733;485798;571340;614097;621014;756355;821551;711380;828320;954769;1028253;1041849;1125908;1019857;958987;949173;1410563;1510015;1616797;1626425;1823881;1980233;2129751;2066596
BEAZLEY;GB00BYQ0JC66;N/A;N/A;N/A;N/A;7209;271895;596884;725435;1097776;1349116;999129;1435134;1536932;1418347;1544988;1741136;1615599;1684504;1765430;2216450;2190047;2549901;3030991;3282831;3723032;4996530;5525876
PRIMARY HEALTH PROPS.;GB00BYRJ5J14;2234;3835;5421;6540;9988;12995;16208;18636;21910;29148;27886;34065;43574;48528;52195;68565;90193;90715;84515;102399;104220;157854;189436;197514;189466;214924;225499
ICG;GB00BYT1DJ19;103647;118849;185050;138972;194573;247755;361674;341371;579382;913060;556000;585743;751840;600350;536415;768420;497090;682574;651037;863400;750752;629983;602925;1291300;954830;1124366;1118931
LAND SECURITIES GROUP;GB00BYW0PQ60;796664;802271;775741;914979;1621660;2065713;2965198;2973430;3540363;3077590;689406;1332613;1255658;1075725;1016780;1291534;1126045;1206038;1073115;1106615;992449;974711;947181;855983;895076;935389;928305
HOMESERVE DEAD - DELIST.05/01/23;GB00BYYTFB60;137703;162231;183061;212768;340108;413841;275890;502546;833314;1021558;902833;560335;609439;805524;867791;911652;855097;869279;858692;1181754;1228123;1375527;1650820;1870004;1757324;1306254;1280764
FUTURE;GB00BYZN9041;263164;279014;346641;246134;270960;332340;334219;377660;442693;326205;230699;244485;245271;224162;194445;183408;99238;85951;73939;119207;163139;288249;462824;823155;1014829;998550;978196
JOHNSON MATTHEY;GB00BZ4BQC70;5157082;5427116;5535341;8056677;7261161;7716409;9048632;7913433;10796866;13094671;11816629;11289125;14292575;17911937;17342877;20001960;14351253;15831713;13263488;18197917;19314393;13605610;20085683;23441184;18156027;17892642;14823101
CRH PUBLIC LIMITED;IE0001827041;5715998;6170555;8121624;8789228;11290335;13404727;16005441;17465764;24311217;31116333;26746382;24239009;23713908;23816473;25555621;24374294;21452168;25763286;29291202;31367596;30723184;27786562;28924016;29664486;34003690;34898488;34009674
DCC;IE0002424939;726199;769636;1138881;1563298;2054422;2589382;2941234;3700081;4816387;6672563;8261396;8413948;10884050;11999581;16913285;17872772;15527549;14947560;15379424;18793782;18942807;18924932;18401940;19444569;27101668;26080724;23663299
GREENCORE GROUP;IE0003864109;853545;838359;845532;1548779;1908801;1833001;1885304;1710350;1526842;1878299;1675054;1540034;1181970;1218210;1938972;1921722;1773677;1972411;2044807;3311976;1945500;1810027;1735529;1718376;2244573;2379939;2186347
KERRY GROUP 'A';IE0004906560;2497905;2387878;2447102;2585740;4030830;4595116;5381246;5354546;6027942;7096881;6134714;6307397;6849185;6984111;8009911;7890047;6529799;6654634;6625319;7969882;7577697;8007116;8363907;8303731;9597078;8663964;7146928
KINGSPAN GROUP;IE0004927939;418733;493607;618379;713819;793980;975273;1248731;1502987;1895824;2761870;2141957;1570343;1647691;2037583;2230714;2420114;2145217;3024120;3359346;4562232;5014450;5151831;5504248;7339447;9125533;8739906;8878607
GRAFTON GROUP;IE00B00MZ448;485499;602884;775087;851462;1237070;1861254;2440349;3178396;3806696;4750793;3422830;2762234;2767867;2705329;2973963;3025176;2943369;3333643;3300597;3860767;3823789;3381579;3399997;2776461;2948609;2887340;2787746
ACCENTURE CLASS A;IE00B4BNMY34;9639713;11079399;11079399;13347872;13023961;13644281;15610466;17192523;18812979;22800616;25682477;22448047;23824584;28463829;29856913;28253523;30539360;31165379;33385077;35857887;41713767;43968425;44730266;53736357;62376954;64588246;66361706
EATON;IE00B8KQN827;6625000;8402000;8309000;7299000;7209000;8061000;9817000;11115000;12370000;13033000;15376000;11873000;13715000;16049000;16311000;22046000;22552000;20855000;19747000;20404000;21609000;21390000;17858000;19628000;20752000;23196000;24878000
BANK OF IRELAND GROUP;IE00BD1RP616;3626676;3848680;3688508;4760243;5464174;6114943;7113761;10585129;12599732;19223882;15774821;10409673;10603803;8103476;8472430;7925599;7238065;6404032;5963284;6484958;5349894;6835788;6041923;7696422;6498779;9724450;10132834
WILLIS TOWERS WATSON;IE00BDB6Q211;1185000;1244000;1305000;1424000;1735000;2076000;2275000;2267000;2428000;2578000;2834000;3263000;3339000;3461000;3480000;3655000;3802000;3829000;7887000;8202000;8513000;9039000;9352000;8998000;8866000;9483000;9930000
AIB GROUP;IE00BF0L3536;5694613;4845065;6098358;5998527;6944546;6192080;6991245;7751791;10919509;16285973;14816986;10930087;7034219;6053897;4521095;5061137;4089206;3700713;3721919;4145448;3453061;3081744;3238076;3086250;3662948;6147727;6533120
PERRIGO;IE00BGH1M568;902637;877587;738555;815083;821248;840150;922772;1224062;1398234;1554807;2045621;2075857;2516592;2960513;3262538;3799500;4060800;5539200;5280700;4946000;4731700;4837400;5063300;4138700;4451600;4655600;4373400
ENDO INTERNATIONAL DEAD - DELIST.02/05/24;IE00BJ3V9050;N/A;138546;197429;251979;398973;595608;615100;820164;909659;1085608;1260536;1460841;1716229;2730121;3027363;2616907;2877188;3268718;4010274;3468858;2947078;2914364;2903074;2993206;2318875;2011518;2011518
TRANE TECHNOLOGIES;IE00BK9ZQ967;11953641;9463334;8912847;9344020;10110162;10763364;9799277;10297756;11690848;9415308;11526344;13198849;14728174;13931109;14892931;12553269;11074515;13145121;13227007;15501594;15250073;16420715;13058322;13535684;16617572;17652051;18966904
AON CLASS A;IE00BLP1HW54;6493000;7070000;7302000;7676000;8917000;9799000;10115000;9837000;8954000;7473000;7631000;7595000;8512000;11287000;11521000;11815000;12045000;11682000;11627000;9998000;10770000;11013000;11066000;12193000;12479000;13376000;15698000
PENTAIR;IE00BLS09M33;1937578;2367753;2748013;2615944;2580783;2724365;2278129;2946579;3154469;3398698;3351976;2692468;3030773;3456686;4416146;7479700;7039000;6449000;4890000;4936500;2965100;2957200;3017800;3764800;4121800;4104500;4082800
MEDTRONIC;IE00BTN1Y115;2604819;4134100;5014600;6137200;7308900;8569600;9942000;11003300;12096400;12935000;14630000;15450000;15834000;16054000;16427000;16899000;17522000;28570000;29361000;29725000;30555000;31062000;27926000;31785000;30771000;32320000;33199000
PERMANENT TSB GHG.;IE00BWB8X525;639077;3290444;4253451;2069604;1757553;5961541;8300213;6315781;4914817;5877299;4999180;4032161;3921708;2230036;882031;1404519;1069659;815356;678677;696505;621574;547350;530457;486886;548129;939821;1033500
JOHNSON CONTROLS INTL.;IE00BY7QL619;12311300;22496500;28931900;37520200;34755500;37562600;40517300;39410000;41583000;13322000;19755000;17057000;17149000;17184000;10525000;10694000;10318000;9799000;42384000;30521000;23559000;24080000;22082000;24189000;25505000;26819000;22284000
RYANAIR HOLDINGS;IE00BYTBXV33;263258;287514;345459;504922;853192;1298120;1614069;1974925;2756938;3870934;3848266;4503292;4884598;5609207;6633039;6797253;6224101;6926165;7178744;8708177;8876580;9480427;3267546;4228570;11054818;14173909;14255589
BEZEQ ISRAELI TELECOMMUNICATION;IL0002300114;2285037;2246893;2027063;1776005;1701357;1784323;2110726;2367461;2881469;3466105;3047469;3106529;3258396;3058688;2797727;2709627;2303192;2517046;2686494;2838835;2562543;2591496;2645483;2781074;2650454;2490462;2483470
NICE;IL0002730112;84718;126121;150433;116885;159390;226624;257886;298488;427864;590619;546306;616436;698855;762646;920029;968546;922744;907967;1034615;1379595;1431611;1623320;1707799;1955944;2167505;2404993;2819325
ICL GROUP;IL0002810146;1669590;1913218;1806428;1709284;1942936;2294862;2771297;2864860;3403072;4680762;6042855;4814560;5769165;6790177;6983584;6398797;5573748;5294784;5463726;5610955;5506353;5436466;5225937;7080961;9951691;7623119;7051220
FIRST INTL.BK.OF ISR.;IL0005930388;967761;996724;1226046;1314817;572522;1095239;982294;1151661;1041461;1323270;1093768;1486517;1177285;1804069;1448949;1353255;1031922;919094;1030213;1167550;1192609;1270933;1296508;1463209;1991233;3145703;3654480
LEUMI LTD.;IL0006046119;4314104;3432998;3781636;5042057;3345465;3841275;3785726;4865389;3183276;4015092;3538964;4978699;4041531;6854281;4969109;4992536;3841028;3670828;3962605;4406879;4447404;4768249;4412980;5417435;6987455;10617636;12078821
BANK HAPOALIM B M LTD.;IL0006625771;5415249;3904082;4305878;4648156;3949806;4161418;4100179;4863256;3652770;4371206;2525025;5026434;4051045;6666289;5394022;5290332;4304210;4108948;4453335;4863633;4539503;4587143;4422382;5112876;6968872;10450201;11315386
MIZRAHI TEFAHOT LTD.;IL0006954379;N/A;1139991;1285153;1349676;1015912;1422313;1309953;1476319;1281980;1669601;1424870;1766722;1441229;2749135;2222285;2246075;1723515;1605767;1807868;2230700;2441577;2697432;2844433;4156320;5693197;7338970;8025991
ELBIT SYSTEMS;IL0010811243;386171;444921;580550;703014;811595;907453;959431;1026471;1590991;2262319;2309180;2994289;2706552;2706782;3023396;2984505;2698300;3044213;3321451;3498122;3650768;4649926;4831709;5374119;5476708;6043814;7037687
CHECK POINT SFTW.TECHS.;IL0010824113;132187;224044;417704;485206;418804;437135;526055;555846;600721;834347;707641;977240;1112842;1197999;1405348;1422393;1364375;1596603;1774005;1920709;1899350;2057420;2139805;2206043;2315172;2442615;2643821
GENERALI;IT0000062072;46127333;47032032;53577109;47473511;59174281;72400472;85443957;92951016;100470637;119790915;84933817;121151234;120351986;93458153;115947382;113580882;99348992;99251056;92202876;109867432;84677406;103237874;100500642;111289149;86154778;44248298;44224909
MEDIOBANCA BC.FIN;IT0000062957;1889988;1540484;1331486;1595988;1815690;2531519;2776079;2895740;3274802;5105127;4780488;5548418;4808661;4933984;5294932;4456298;3191515;3154062;3275462;3573697;3270084;3118986;3469936;3399305;3633342;4978835;5716221
BPER BANCA;IT0000066123;1394597;1061285;1319294;2069342;2497689;2928025;3058352;2759669;3494946;4611596;4288903;4282098;3673845;3762623;4455285;4010607;3217506;3016052;2539872;2873863;2738116;2920518;3464909;4379893;5472147;7919397;7826226
INTESA SANPAOLO;IT0000072618;13117946;11015227;22582131;19854186;19638820;19255540;19025205;18207582;21877941;51342246;46626574;48639862;48475907;48378487;49496467;50781693;47761473;40701305;34884888;39414716;40346111;41430494;45286153;46607803;42567005;54922291;56746550
CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22;IT0000784154;1042239;1378939;2563410;2852142;3956999;5249875;6168694;6358562;6500581;5514115;4145026;6807711;6774591;5289691;5603650;6232983;6545559;6114948;5315914;6451004;6843758;8559540;6048706;6475047;5976710;5901234;5634552
BANCA PPO.DI SONDRIO;IT0000784196;468653;363220;474950;493260;611894;721486;808715;804414;1078335;1545472;1392798;1547949;1256989;1445501;2077768;2021642;1683253;1456486;1181029;1396195;1153803;1151220;1131622;1309913;1371398;2572779;2800067
AUTOGRILL DEAD - DELIST.24/07/23;IT0001137345;1275610;2577491;2838369;2837719;3603034;3957285;4230213;4351422;5193316;7336147;7553673;8116573;8304886;8459376;9158224;6145174;5060708;5274499;5339710;6207095;5863828;5964179;2665247;3256417;4881042;5156874;4923830
A2A;IT0001233417;623777;580576;662709;924457;1116199;1681925;2301380;3524750;8438746;10392369;7635787;8039208;8178972;8029712;8602543;7575483;5653427;5364127;5503988;7208826;7447419;8098562;8253966;13046525;25345240;15942394;13261181
BUZZI;IT0001347308;840739;1116427;1245171;1245578;1587377;1818396;3612401;3567584;4158385;5182301;4507755;3727739;3657189;3671571;3853334;3721571;2842995;2901785;2884725;3490252;3295320;3562132;3876082;3892325;4371380;4663986;4448624
ARNOLDO MONDADORI EDI.;IT0001469383;1430430;1322466;1386674;1344053;1568470;1913665;2154198;2003331;2270840;2903229;2329519;2148804;2151833;1988780;1939500;1724613;1335650;1223940;1364824;1577419;1021901;978440;894913;912031;987949;977346;964119
ENEL;IT0003128367;22174481;20004580;22950567;23874411;30503830;36001651;44743186;38680383;48651237;63286577;76289998;86741692;99344885;102179927;113265678;104437312;83177061;79656352;74140112;90376488;83871195;85547977;75326164;95009514;148413956;100336183;76237609
ENI;IT0003132476;32842569;31507501;49040730;45221450;54454945;67473393;79818016;89060373;111526639;129112326;138095948;116526666;136519644;143769514;173231472;155081121;124601116;73839856;60261806;83231094;86953835;77271388;52909826;86504254;144977483;101238196;91588481
SNAM;IT0003153415;N/A;N/A;1707988;1579285;1875425;2187196;2319988;2175772;2283547;2653308;2435564;3401526;4798569;4661606;5342863;5185502;4402277;4324221;2702822;3150441;2965665;2946842;3331898;3724512;3845658;4632131;3680166
TERNA RETE ELETTRICA NAZ;IT0003242622;N/A;N/A;N/A;682606;890800;1142866;1290982;1237531;1660113;1921351;1711169;1837912;2117032;2096076;2373267;2493529;2181061;2193068;2196624;2716369;2606138;2529861;2961300;2863141;3170726;3373418;3729881
TELECOM ITALIA;IT0003497168;4203600;27420693;28108074;27569455;33716850;38381689;40713184;36074292;40526479;46364700;38618154;37898129;38072333;39459658;40407711;31641567;24470581;21493568;20560254;24661249;21720683;19874872;19011067;17301980;17273187;17603825;14896008
ATLANTIA DEAD - DELIST.09/12/22;IT0003506190;2099882;1927785;1921690;1912193;2517003;3182723;3740728;3574717;4067424;4791429;4426415;5037496;6242935;6508919;6986740;6746633;6340809;6524797;6678393;7916160;8517530;13949121;10887008;8038711;9123455;10488189;10548503
LEONARDO;IT0003856405;6568465;5737376;5588218;5783830;8346775;10243046;11697587;13238361;16182047;19905737;19255295;25359363;25815613;22811442;23582008;21673398;16632463;14165175;12970521;14336807;14037020;15241751;16130238;15967844;16097061;16518169;18321409
UNIPOL ASSICURAZIONI SPA;IT0004810054;2000527;1988104;3291417;4459913;6833377;9714052;13090517;11439119;13264816;13589086;11282217;15706593;14505488;13293941;19775303;27413138;23963655;20487344;18077893;17820327;15995781;17800362;16313071;16630393;15382086;13139134;12726897
UNIPOLSAI DEAD - DELIST.03/07/24;IT0004827447;3900795;3507101;3597753;3972543;9582464;12185405;13573795;12587165;14456786;19332179;16073506;19969547;20047601;16172003;16200361;15643385;21187419;17502466;14997151;16163640;15309182;17734901;16267002;16568149;15402326;13004102;12623753
BANCO BPM;IT0005218380;1974435;1714295;1920083;1851444;3618875;3952723;4059331;4154719;5642511;9556937;10700459;9101878;8527373;7899295;8392355;7263141;5537580;5217704;4210242;6113853;5782149;5366005;5588017;5858518;6383151;9903078;11076128
UNICREDIT;IT0005239360;13360618;11991076;14757475;15021707;16878723;19641229;20195679;21989597;62615764;85011851;84953487;66956692;58041982;56309786;58585318;53630808;39344282;35706963;28947532;31870483;30695711;28559485;28164766;26553954;30640541;50529977;50544522
SAIPEM;IT0005495657;1917498;1438743;1278658;1679174;3399811;5107191;5526264;5403166;9157544;13859457;12364775;14762732;15916061;15948778;16954447;16806921;14619054;12557354;10815612;11214973;9790363;10074550;8899898;7767591;10926483;12836662;15006372
TESSELLIS;IT0005496473;1473;31818;158414;529686;793660;1113404;1405470;889889;880309;1350325;1259556;405104;384097;352492;320194;301953;241382;220318;212835;258229;189440;157705;173225;162852;109473;249776;223812
BANCA MONTE DEI PASCHI;IT0005508921;7564826;6272892;7367901;7332536;8197202;8793282;8495717;13336520;10714782;14887753;15569501;12949729;12174731;12862460;12742042;10907970;8580426;7932200;6241813;6990013;4779447;4559313;4556432;4332633;4275274;6567340;6937176
WPP;JE00B8KF9B49;3157686;3484633;4377605;5685677;6406482;7469019;8103267;9559271;11628908;12177871;10588783;13867959;15106421;15853979;16331923;17996881;17334844;17585650;18032163;21560840;20428214;17222191;16358016;17365332;17740087;18789806;18294318
MAN GROUP;JE00BJ1DLW90;500219;522390;630051;731333;1425776;2212147;2631098;2685155;2911799;2333949;2273685;1949501;1363325;1648636;1284085;1248881;1090769;1092402;805349;1212799;941754;1149612;1014408;1500362;1748132;1248752;1460006
INTERNATIONAL WORKPLACE GROUP;JE00BYVQYS01;N/A;321744;618485;724735;714042;466734;588430;824164;1338511;1697764;1525530;1684889;1684355;1839174;1958773;2504512;2520183;2769677;2798896;3322387;3319598;3452481;3380141;3022258;3382355;3746620;3584446
SUBSEA 7;LU0075646355;666970;581560;990551;1206564;1646567;1640264;1304145;1431425;2196463;2886144;2189684;2214664;2463625;4764254;6681546;6400485;5901672;4702444;3492273;4351662;3965085;3617347;3634401;4797104;5336801;5965066;6536718
HEINEKEN HOLDING;NL0000008977;6191293;5992559;6546355;6834669;9673412;11514507;13040158;13049794;15347774;18623552;18335876;20511004;22277790;22554586;25177607;25958602;21843507;22357976;22469845;27248267;25770088;26503884;23714216;24786025;31420614;32739268;30668737
KPN KON;NL0000009082;8490939;7874180;9850332;10104322;12654554;14767930;15289764;14276688;15493091;18470876;18474173;18766989;18398889;17152708;16995536;11445685;9161863;7639057;7355221;8084432;6466892;6067287;6345041;5937530;5824832;5876584;5779140
HEINEKEN;NL0000009165;6191293;5992559;6546355;6834669;9673412;11514507;13040158;13049794;15347774;18623552;18335876;20511004;22277790;22554586;25177607;25958602;21843507;22357976;22469845;27223392;25770088;26503884;23714216;24786025;31420614;32858096;30848207
PHILIPS ELTN.KONINKLIJKE;NL0000009538;34583060;30582040;35337624;27847595;34159137;36126065;39516696;36740320;35000554;39715125;33786723;32353559;35100672;29741283;33949983;31536126;24264135;26427125;26494359;22114031;20781441;21542353;23497703;19380568;19503997;19627141;18587520
STMICROELECTRONICS;NL0000226223;4290988;4644171;7914146;6134740;7135947;7888178;9138314;8672185;10097167;10745340;8576310;8512289;10822971;9174628;9012224;8214690;6360497;6816326;6827493;9113639;9406103;9453419;10714268;12218731;16759207;17261017;12686224
AIRBUS;NL0000235190;23371293;21924306;22593978;26520617;32099068;37489642;41396147;41346912;51164437;57991820;55402031;59745745;63178171;64711890;77355778;80102220;68867675;70253598;71953863;83042043;73060167;77931525;60036720;58911005;64290869;70698325;71406360
WERELDHAVE;NL0000289213;115411;108392;129079;133645;191622;216853;217140;223510;283514;321151;291040;301367;384778;541825;422508;182921;174478;266290;288714;329048;264276;266390;265354;199294;177902;198806;198063
BAM GROEP KON.;NL0000337319;1086289;1062686;1409785;2510633;3841994;9619712;8266270;8974974;11218097;13272105;11313163;11654330;10509546;10139127;10141007;9518827;8296404;8091364;7539037;8213417;8265960;7971499;8141104;8263832;7240744;6773707;6657873
SBM OFFSHORE;NL0000360618;734494;1194958;772532;830843;998658;2014718;1375502;1483449;2038789;3084909;2666722;2905826;3196637;2975111;3921133;4881855;4709379;2673360;2224590;2031926;2180223;3354599;3584703;3515961;5105282;4955827;4573886
RANDSTAD;NL0000379121;4795732;5410245;5756854;5010311;5843982;6540937;7512851;8024366;10621220;13632665;17976560;17300483;19579958;21371600;23402314;22397017;19566709;20949852;22353237;28945749;27307968;26179897;24920676;27829348;30161338;27466547;24880315
WOLTERS KLUWER;NL0000395903;3109394;2995113;3419710;3304098;4181327;4274862;4250270;4078363;4791557;5059072;4320500;4778599;4910421;4417922;4934718;4819165;4151593;4586922;4643753;5499901;4885433;5099750;5536725;5389641;5965967;6032140;6101979
ARCADIS;NL0006237562;648448;638104;744971;694187;877161;1055598;1174240;1208451;1602997;2219760;2205247;2491531;2765643;2657293;3484930;2558280;2286684;2830587;2667129;3030426;2798141;2849095;2999387;2897141;3302646;4060944;4001974
KONINKLIJKE VOPAK;NL0009432491;3802490;3482925;3873960;4856430;854730;932607;836890;826310;1009562;1264397;1182567;1396746;1527671;1543638;1799535;1750850;1500132;1510807;1455590;1624225;1438680;1385071;1431393;1387118;1495594;1540011;1356958
ASML HOLDING;NL0010273215;884707;1164108;2039947;1588207;2102657;1919379;3213284;3056919;4667135;5645585;3782266;2226845;6224936;7443599;6480402;7090628;6642864;6853541;7343066;11259500;12550747;13070045;16814059;21024233;23165194;29770189;29151391
CORBION NV C;NL0010583399;2216661;2138089;2543316;3117150;3669584;4375388;4529190;3164539;3141694;3684392;3328476;3566021;4128979;4099948;1032278;1005198;873536;1000991;984839;1109060;1028923;1079661;1186613;1209647;1595046;1559671;1328594
KONINKLIJKE AHOLD DELHAIZE;NL0011794037;30070455;32624852;38110538;46683623;67290923;69756388;67774932;53785073;58220079;41729564;32937733;38961280;40777483;39873262;44979481;44088935;37176045;41643106;53705219;78219990;72009684;73267443;89896304;85403958;95166637;95763467;92165054
ING GROEP;NL0011821202;57630705;56222774;70785380;77360842;96801754;101952218;107481919;131409349;91232909;109159155;86527817;75201898;73864827;68313142;129061432;94805742;59432442;55886764;51713496;62571017;36782956;37569192;33978147;30691924;36644801;64841186;68026342
AKZO NOBEL;NL0013267909;14172346;14029689;13069377;12150331;15031308;16237259;16537083;15713906;17823347;15144606;19739334;19383673;20216131;20676245;21078354;19722752;16216169;16197024;15342650;11955009;10614923;10257000;10260323;10830118;11866290;11524153;11047718
TOM TOM;NL0013332471;N/A;N/A;N/A;N/A;8466;48682;250805;870346;1769435;2574943;2143620;2064439;2100438;1677094;1447865;1302396;1077931;1097250;1067003;1123602;787630;774869;635328;572658;586797;631690;592439
STELLANTIS;NL00150001Q9;51951282;47052732;53762431;49578691;59501523;60149146;60590789;56260617;67250471;86757234;76037735;69902885;49546092;78451707;114988652;117357810;108996342;120553865;119976779;137975137;126622178;119628506;104258350;168793720;196486327;204755728;161809720
FUGRO C;NL00150003E1;659484;532677;666523;783150;1015408;1033035;1313801;1402907;1860986;2672177;2758864;2864352;3148954;3395458;2965208;3276722;2917675;2575768;1919181;1862394;1892212;1803852;1667517;1651263;1932139;2362906;2346966
FERROVIAL;NL0015001FS8;2684230;2571424;3357778;3651134;5410739;7497056;9473175;10771746;15887627;21476970;18088734;16875083;16803969;9807945;10526850;11038793;9984242;10574556;11627215;15183807;6579280;6694251;7627281;7656883;8261327;9197285;9434551
DAVIDE CAMPARI MILANO;NL0015435975;433009;419465;474251;433564;717752;908844;1020753;979030;1209707;1419312;1206678;1406966;1605967;1678389;1836378;2060277;1769532;1805992;1865823;2258666;1963004;2037357;2131453;2454428;2951365;3152830;3166201
VEND SERA DEAD - DELIST.28/10/25;NO0003028904;876008;910428;941428;875005;1129226;1226482;1529312;1478575;1859206;2507893;1948235;2182234;2402141;2469346;2718152;2431106;1962735;1732281;1930116;2192090;2141405;2057169;1496444;1661105;1526467;1484650;731386
STOREBRAND;NO0003053605;3129380;2604802;2467724;1899382;2273170;3038392;4299341;4754268;4931476;6850067;8381595;7486028;7905185;7463683;9363936;6882813;8324356;4753604;6638654;7826860;4205970;9310268;9264781;13316897;1676296;5521643;7149573
MOWI;NO0003054108;172971;267810;539875;613816;659191;392049;368733;279482;902692;2585046;1912347;2482764;2650485;2751952;2847128;3064323;3346322;3194894;3951336;4427897;4351883;4391533;4684487;4857494;4991815;5928449;5738134
TGS;NO0003078800;79489;71184;88068;126841;143031;138354;181456;233782;401579;483670;448609;509228;600269;581335;992501;832510;760633;569191;465056;524233;595158;556342;346896;508200;687681;790585;1251157
ORKLA;NO0003733800;4070000;3815706;3819441;4863346;6069733;6391040;4933413;8095619;8225805;11513459;9065817;9301503;9779371;10363936;5523761;5274153;3879465;3804213;4596778;5118414;4842380;4703719;5464663;5729863;5836299;6388349;6207424
NORSK HYDRO;NO0005052605;12871760;12411221;17856503;16775134;23372911;24627416;24529760;26197035;31322064;17379459;12568953;11541952;13217008;15558356;11816957;10355183;10211072;10048997;9977216;14130915;18898645;16151718;16012225;16999999;20782927;18244255;17890272
TELENOR;NO0010063308;3785144;3960255;4166643;4456686;6981347;7582397;9588110;10365515;12788584;17039852;13781425;16719898;16547518;16919605;18728241;16603246;13963926;14687781;16000337;16140967;13086532;12258464;14237662;12522865;9890554;7580799;7022008
EQUINOR;NO0010096985;13986226;16962030;23695745;24422317;34740050;35629913;47939919;58730950;67601797;97969063;92445749;79154891;91897932;110878233;129932946;98859436;79531728;53319479;46596283;64941549;76114678;59766754;49683506;86949325;142984315;106348714;97290686
REC SILICON;NO0010112675;N/A;N/A;N/A;N/A;N/A;40982;222224;369030;691787;1223919;1161399;1567715;2403536;2295540;1315532;391511;409924;306650;276591;290139;214328;152193;132589;140304;141829;140441;133642
PGS DEAD - DELIST.02/07/24;NO0010199151;759626;764930;909240;1041900;1120995;1127850;1200447;1163627;1327385;1623651;1520372;1439329;1199068;1197216;1616429;1415026;1208817;894109;779494;893424;847140;884279;513851;683688;791766;717332;742729
YARA INTERNATIONAL;NO0010208051;N/A;N/A;N/A;4110394;4802223;5495729;6796839;6943378;7496999;10435304;12467288;10421813;11167302;13349032;15559733;13574738;12457568;12377155;11595426;12094340;12526390;12215366;12586749;16280953;22936372;15358893;13162936
AKASTOR;NO0010215684;N/A;N/A;N/A;4418160;4897329;4491175;5611109;6235370;8075287;10679644;8259724;9259211;8072330;6125620;8177288;6842912;2786756;1777201;625760;555818;440755;577949;530966;103713;103550;25253;25653
PROSAFE;NO0010861990;314585;204403;262393;265399;414996;416904;498789;287229;370888;563093;307642;392825;419466;382769;538283;493318;456237;441245;483423;301430;318489;213945;62005;137267;191344;95551;132692
TOMRA SYSTEMS;NO0012470089;228198;262854;309408;320981;383567;353078;396485;362892;632877;643005;513560;568682;609992;633704;749936;734519;622439;703925;804710;961567;1019275;1007964;1152510;1239178;1218215;1390432;1379905
