NAME;ISIN;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
HIKMA PHARMACEUTICALS;GB00B0LCW083;N/A;N/A;N/A;N/A;N/A;N/A;N/A;270,52;260,6;329,96;181,82;319,7;493,57;410,65;480,54;741,77;1344,07;1153,17;927,9;523,62;862,36;971,57;1366,98;1170,74;910,91;1055,94;1299,07
BRITVIC DEAD - DELIST.20/01/25;GB00B0N8QD54;N/A;N/A;N/A;N/A;N/A;N/A;N/A;204,77;284,05;292,99;150,31;347,99;383,67;319,99;421,37;685,04;669,48;658,98;525,48;713,35;840,15;914,6;804,64;989,18;790,07;946,72;0
LONDON STOCK EXCHANGE GROUP;GB00B0SWJX34;N/A;N/A;141,88;206,43;201,72;245,77;405,03;520,68;999,96;1347,17;263,08;437,61;628,15;658,9;897,05;1403,38;1838,49;1828,16;2134,69;3070,95;3287,24;5717,45;7169,36;5560,96;5285,43;6520,58;8682,31
QINETIQ GROUP;GB00B0WMWD03;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;205,61;199,59;111,2;120,76;117,78;120,12;178,84;211,93;170,93;202,21;212,94;187,28;259,59;314,24;284,67;253,88;306,89;329,44;347,96
RESTAURANT GROUP DEAD - DELIST.22/12/23;GB00B0YG1K06;1428,63;1585,25;1066,9;1256,9;1469,01;2619,62;4169,39;5634,86;12486,53;6488,46;3248,95;7635,08;11058,53;11810,02;15135,87;26042,01;29038,79;21156,82;10886,39;10682,4;8646,22;7475,15;4592,5;6232,45;2118,7;0;N/A
IP GROUP;GB00B128J450;N/A;N/A;N/A;N/A;N/A;293,69;469,46;386,51;493,89;338,25;136,47;169,13;99,34;288,3;367,28;521,06;641,63;460,24;427,2;318,36;262,01;160,73;254,24;248,34;147,85;126,38;123,91
ASHMORE GROUP;GB00B132NW22;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;303,37;324,95;112,19;251,83;409,62;452,22;436,43;426,22;363,85;278,52;375,6;596,78;555,55;771,39;722,22;446,25;451,76;371,25;321,3
SAVILLS;GB00B135BJ46;204,07;385,21;514,04;312,72;302,31;999,54;1669,3;3238,4;4420,08;2246,16;1252,97;1949,36;2230,16;2325,48;3374,01;4352,51;4942,98;4984,24;4636,25;6853,87;5597,77;8413,21;7662,82;10069,54;7374,11;7495,32;7846,04
LOOKERS DEAD - DELIST.09/10/23;GB00B17MMZ46;9894,27;10011,06;12225,72;16600,19;24832,84;55719,87;67185,44;124413,43;201269,29;107466,88;24493,91;58104,37;77982,52;74174,44;105088,31;179408,82;198130,48;209734,55;144005,24;119628,54;138512,18;71986,27;54905,41;136487,41;121359,1;0;N/A
TOPPS TILES;GB00B18P5K83;518,65;1240,38;851,97;830,88;1023,47;2593,07;6082,93;5127,55;7235,9;4263,28;296,69;1828,84;1842,1;737,27;1302,43;3773,83;2843,33;3182,2;1714,01;2167,64;1600,48;1927,62;1643,74;1661,54;1304,75;1295,05;1078,03
PZ CUSSONS;GB00B19Z1432;61904,59;73668,71;71002,46;157818,38;197911,08;281247,96;387059,39;396622,81;580355,76;673516,58;456259,62;741103,62;1081527,94;932092,79;1210412,4;1162125,49;957653,59;817055,49;807584,29;940144,61;543745,2;585856,47;810848,48;638248,72;685780,44;433550,23;275276,6
SEVERN TRENT;GB00B1FH8J72;1107,45;693,16;842,72;923,26;1103,98;1339,59;1937,53;2371,22;3284,12;3401,2;1929,56;2456,96;3206,74;3516,07;4117,48;4838,51;5551,92;5759,4;5348,23;5297,69;5386,86;7264,24;7224,41;9283,69;8537,9;8204,52;8230,24
MITCHELLS & BUTLERS;GB00B1FP6H53;N/A;N/A;N/A;N/A;N/A;186,09;288,72;341,41;710,86;445,61;130,13;236;285,4;211,29;266,48;373;324,39;207,7;172,7;192,36;204,06;285,86;226,03;210,1;130,17;199,74;171,89
HOCHSCHILD MINING;GB00B1FW5029;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;217,65;216,27;58,45;135,83;249,99;246,46;205,15;75,85;40,89;24,74;103,64;110,92;86,6;76,47;112,7;52,9;32,46;51,61;85,59
LSL PROPERTY SERVICES;GB00B1G5HX72;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;218,71;103,61;39;220,07;229,57;208,79;260,46;422,69;262,21;237,41;173,18;286,42;248,56;309,23;264,86;423,03;272,78;299,82;317,48
MARSTON'S;GB00B1JQDM80;12165,87;11125,29;12704,44;16178,54;17924,21;29794,39;44131,43;50355,41;79250,35;51639,37;14334,13;22192,74;27035,47;26687,64;38446,4;46216,67;43621,41;46933,41;36165,88;35904,43;30918,36;36943,19;32113,39;29553,52;14533,26;10827,14;13269,82
WHITBREAD;GB00B1KJJ408;24648,39;13362,86;15720,66;16522,67;16258,15;27977,86;35878,51;43270,02;74613,4;60638,21;26287,76;56300,31;71411,67;68443,3;110466,92;164309,08;206371,43;159252,9;142664,55;158235,86;192643,7;180203,74;147159,61;148324,92;141804,15;167029,79;133205,39
RANK GROUP;GB00B1L5QH97;6378,96;5084,61;5647,18;8495,43;9692,6;15208,58;14259,14;14096,74;13914,06;5944,52;2749,91;4908,7;6888,15;7425,07;8384,02;8227,27;9841,99;15238,72;9888,63;12832,96;9022,27;16181,38;8149,04;9573,1;5082,11;4359,96;4863,11
BROWN GROUP DEAD - DELIST.13/02/25;GB00B1P6ZR11;50201,18;109362,32;84325,11;82938,98;37127,24;54718,26;67126,39;92938,31;170027,6;136923,9;76922,1;109162,49;145039,39;123607,68;207148,26;312410,79;240243,29;174220,4;118137,48;125088;55321,34;50634,84;42400,32;27228,59;24678,45;11369,21;24723,46
DRAX GROUP;GB00B1VNSX38;N/A;N/A;N/A;N/A;N/A;N/A;N/A;224,05;279,47;207,06;166,55;155,26;159,89;230,48;266,06;379,25;163,77;111,81;145,39;110,05;174,63;127,06;192,93;319,26;321,5;256,76;332,48
SMITHS GROUP;GB00B1WY2338;39002,39;28373,74;26913,35;26544,77;29504,82;33646,99;49103,95;57360,56;68068,91;63649,86;39952,51;57805,83;77669,3;56869,36;75984,32;94057,55;72402,03;57205,2;86491,76;103120,42;92493,01;109517,76;103738,35;110872,19;117444,22;113126,72;142559,34
FERREXPO;GB00B1XH2C03;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;379,67;52,01;264,23;549,62;428,47;334,82;208,22;65,87;26,59;191,83;404,09;378,81;217,46;567,7;587,62;357,06;208,17;238,13
3I GROUP;GB00B1YW4409;418,66;697,38;865,82;457,75;358,74;527,53;606,19;749,41;1010,49;904,49;148,12;353,33;408,18;252,65;362,11;537,16;649,21;597,82;874,12;1391,4;1231,94;1642,3;1857,53;2270,9;2523,04;3828,13;6397,66
SEVERFIELD;GB00B27YGJ97;816,36;835,17;690,02;871,43;916,26;1527,12;2648,19;5021,48;9519,36;5806,14;2711,19;4585,46;5119,32;4849,76;1902,19;2828,26;2981,97;2515,08;3063,01;3597,91;2996,84;3753,66;3450,28;3774,21;3073,72;3030,54;2684,81
RELX;GB00B2B0DG97;18211,38;15489,74;20150,1;17066,52;17335,58;19064,3;21221,17;22328,99;28240,14;29484,25;18201,29;20910,45;24423,46;23522,7;32934,36;43911,92;54098,47;55859,7;58883,11;71391,58;76408,43;92228,6;91687,44;115747,46;114328,67;161482,88;195701,1
PARAGON BANKING GROUP;GB00B2NGPM57;48,55;40,39;58,53;66,21;49,78;117,87;148,55;223,54;236,73;34,87;8,41;31,85;39,53;39,71;63,05;83,47;92,04;68,5;80,24;112,5;91,59;118,34;112,79;149,48;142,76;177,67;214
WH SMITH;GB00B2PDGW16;30523,31;15516,15;23902,76;24939,75;18348,31;20579,09;28387,89;29770,32;49994,93;43773,08;30711,41;54885,17;52733,39;63213,06;82456,45;135837,51;162932,36;222987,89;177256,54;265731,27;233918,22;294846,22;200591,76;209883,89;194878,44;152059,93;159488,34
UNITED UTILITIES GROUP;GB00B39J2M42;1010,4;771,94;775,2;836,3;1042,52;1178,09;1806,94;1920,56;2545,52;2510,33;1476,99;1788,21;1949,4;2169,04;2788,25;3005,65;3994,84;3816,67;3281,87;3117,65;3476,01;4361,58;4462,39;5350,19;5090;5329;5233,23
STV GROUP;GB00B3CX3644;37487,13;59105,52;43899,42;22858,55;15199,58;31758,22;28771,83;23081,63;19169,57;5056,27;989,49;702,12;1807,72;1253,35;1644,94;4607,07;4938,9;5898,16;4267,89;4321,36;4646,08;5924,73;4905,6;5274,19;3780,78;2879,89;3139,54
DE LA RUE ORD DEAD - DELIST.03/07/25;GB00B3DGH821;11079,55;13035,67;18823,85;18361,71;14750,46;19174,15;26916,77;30643,2;49509,58;71700,62;51439,74;65405,84;48357,65;70852,74;72681,53;63572,87;41254,25;35652,37;43374,75;53989,95;35848,49;12220,18;16164,39;12583,2;6083,71;8469,19;10540,3
BODYCOTE;GB00B3FLWH99;18768,4;13328,5;12093,78;9579,06;4609,67;10658,24;14923,77;18950,06;25016,97;17545,32;7911,42;14223,28;23630,16;27092,31;40508,74;58811,28;59397,45;44091,72;52901,41;86282,34;67138,51;78180,41;71413,79;80873,31;64651,47;63945,26;64763,79
ZIGUP;GB00B41H7391;16926,99;20783,62;21122,92;25292,39;22889,64;37605,35;66253,29;75159,21;85883,62;56914,29;5405,16;8005,06;10691,75;8817,53;11588,77;20872,69;21403,79;11406,96;16315,09;14961,17;13367,79;10349,54;10941,12;17303,3;18362,7;16606,18;15114,59
CHEMRING GROUP;GB00B45C9X44;40794,74;92023,77;110522,69;124210,81;100510,84;187364,52;211357,19;526234,74;983455,72;1264653,04;941552,39;1502542,96;1638646,95;966897,65;732754,03;656775,64;542036,79;395998,17;456732,19;529986,59;396624,37;728841,28;833513,35;764787,11;746481,32;970849,87;887277,45
PHAROS ENERGY;GB00B572ZV91;22,16;54,29;79,93;101,95;235,48;210,94;341,78;556,25;972,84;1481,03;512,28;908,39;919,07;723,56;937,4;1133,61;750,09;414,45;359,01;320,66;198,03;126,13;62,6;81,47;63,82;64,47;75,27
WOOD GROUP (JOHN);GB00B5N0P849;N/A;N/A;N/A;N/A;113,06;130,65;149,9;231,72;299,04;420,38;151,31;319,37;526,53;606,24;755,05;609,15;541,48;544,85;667,37;609,47;494,37;348,31;300,22;216,95;126,21;146,85;62,24
SEGRO;GB00B5ZN1N88;17606,32;17831,95;23711,16;19175,5;19979,93;32336,11;42876,16;48419,61;71013,09;50369,21;10809,55;19468,69;19769,1;14767,63;17491,46;26072,3;30854,15;32029,1;30984,25;47144,16;49854,77;72010,5;83564,44;114061,35;73680,53;73610,81;60924,18
INCHCAPE;GB00B61TVQ02;17338,04;15072,65;18506,12;36545,44;45808;115160,33;170592,19;191964,57;298374,6;215561,25;15308,5;78603,19;110657,35;104540,84;146551,04;182963,48;212731,75;212077,71;193300,32;220518,96;174557,61;202178,9;218100,38;290909,18;286117,33;224971,87;225105,53
ROLLS-ROYCE HOLDINGS;GB00B63H8491;462,76;353,17;319,85;256,08;197,93;445,97;675,88;1067,6;1353,03;1391,98;689,8;1243,83;1639,75;2013,85;2590,34;3282,38;2348,8;1387,21;1559,54;2286,5;2236,34;1691,21;724,33;876,5;749,86;2202,18;4144,4
GREGGS;GB00B63QSB39;4519,07;3587;4692,65;5551,97;6147,95;7380,34;9947,43;10306,32;12652,12;12625,77;7129,86;10020,58;11953,85;13325,73;12759,52;14309,99;22776,61;28543,91;24139,56;36857,03;41823,78;63302,83;62264,25;81395,17;78024,88;76138,21;62799,77
COSTAIN GROUP;GB00B64NSP76;210,51;128,8;109,2;134,55;236,45;427,41;532,53;515,86;526,9;315,83;229,25;283,26;273,23;241,84;341,81;408,02;398,83;504,03;481,52;668,74;557,59;285,54;96,46;78,25;69,15;105,41;145,11
WORKSPACE GROUP;GB00B67G5X01;288,02;500,4;683,6;721,8;700,63;1192,14;2005,63;2531,62;4370,72;2649,77;136,71;236,02;287,44;288,17;397,58;697,56;972,32;931,11;779,91;1202,33;1102,06;1460,48;926,58;1086,28;661,39;699,41;662,22
BARR (AG);GB00B6XZKY75;16183,41;15067,2;14079,38;16334,23;18010,15;31367,95;46514,33;50463,69;76431,47;70618,19;52135,54;88567,41;126734,84;140402,94;187896,38;217153,19;209831,77;180685,91;148924,99;220888,21;240332,31;193113,37;171021,49;176342,6;178022,46;193473,45;210760,54
STAGECOACH GROUP DEAD - DELIST.28/06/22;GB00B6YTLS95;1977,41;1178,77;617,27;564,73;346,12;1035,55;1508,81;1387,31;2170,78;3539,23;1179,99;2119,18;2713,27;3494,09;3992,94;4955,19;4424,79;3413,1;2450,52;2108,22;2151,84;2002,3;1159,27;1371,46;0;N/A;N/A
EVRAZ SUSP - SUSP.06/12/23;GB00B71N6K86;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;202,98;141,23;40,82;79,61;25,28;93,48;175,84;269,49;209,34;358,53;422,24;60,27;62,05;60,84
EASYJET;GB00B7KR2P84;N/A;N/A;194,48;244,21;136,78;212,1;153,14;249,06;484,49;334,81;153,26;239,21;223,51;264,23;562,2;1012,96;1039,51;928,99;494,84;1043,97;763,6;904,29;526,1;504,84;362,89;431,85;375,5
VESUVIUS;GB00B82YXW83;10812,22;16575,16;13502,75;5999,69;2615,24;6711,3;5487,64;6754,74;9955,18;9608,81;1140,26;4007,82;5882,21;5463,3;7109,55;8910,05;8664,84;5756,19;8248,07;12302,37;11283,92;8793,43;10647,08;10203,88;8962,55;11355,85;9741,21
STUDIO RETAIL GROUP DEAD - DELIST.25/02/22;GB00B8B4R053;24968,81;71155,06;63181,53;90174,44;75643,18;141282,08;228802,91;228344,84;348914,11;277612,73;24155,01;24302,37;10559,11;3463,7;7967,27;15786,41;10331,49;9531,28;8538,62;10604,33;8227,97;10416,2;13139,74;4935,47;0;N/A;N/A
THE SAGE GROUP;GB00B8C3BL03;15301,72;56693,86;24517,16;16550,66;10085,36;17080,89;18375,68;23390,47;26788,5;22256,15;13185,54;20926,24;27521,49;27184,08;30902,57;41557,34;45823,41;58461,78;52271,77;71482,79;57586,01;70479,49;61920,37;76274,51;77556,43;118634,32;135310,05
COMPASS GROUP;GB00BD6K4575;N/A;N/A;165,62;152,09;104,7;146,72;103,54;91,37;145,48;165,91;121,99;192,93;253,92;279,26;367,14;456,53;547,44;549,55;595,36;722,19;763,36;895,76;676,1;824,98;867,12;1029,48;1353,43
AIR PARTNER DEAD - DEAD 04/04/22;GB00BD736828;679,19;995,14;1444,54;974,33;1020,58;2382,38;2973,9;3769,27;6092,04;6085,49;2230,05;2724,49;3193,35;1960,49;2318,37;4050,95;2285,03;2959,68;3739,87;5750,19;3640,55;3128,05;3234,87;5719;0;N/A;N/A
COCA COLA EUROPACIFIC PARTNERS;GB00BDCPN049;648,23;496,43;393,94;312,71;426,8;460,93;442,49;390,33;416,01;484,41;235,45;441,62;796,34;865,87;1152,31;1401,68;1439,45;1612,81;1730,6;1942,54;2485,43;2865,3;2719,93;3298,53;3290,99;4200,57;4856,31
OXFORD BIOMEDICA;GB00BDFBVT43;32,21;156,39;138,59;80,93;14,69;59,79;60,7;74,02;121,54;50,21;12,74;24,65;12,68;7,46;5,02;7,57;14,69;15,51;7,42;21,24;25,52;22,15;38,75;33,34;15,67;6,39;14,23
NATIONAL GRID;GB00BDR05C01;463,49;398,22;554,23;401,14;421,46;491,26;696,11;772,9;1191,29;1250,38;766,41;922,06;959,71;1135,43;1335,58;1663,07;1894,81;2004,41;1710,09;1726,1;1781;2269,96;2154,51;2875,53;2577,8;2796,04;3003,66
CLS HOLDINGS;GB00BF044593;211,1;247,21;390,23;350,44;376,15;597,36;894,78;1044,05;1607,53;858,22;501,32;832,08;1014,89;1100,87;1389,94;2348,21;2689,37;2648,49;2264,57;4017,72;4046,74;4369,47;3818,11;3976,37;2821,81;1830,37;1449,7
GREAT PORTLAND ESTATES;GB00BF5H9P87;6607,35;6464,48;8763,35;7466,57;8216,33;10107,37;15226,89;18486,15;36267,21;25144,79;8098,51;16953,53;22012,7;22130,08;30541,73;39231,7;48096,07;44911,22;31936,49;38001;40979,51;52713,53;39541,06;46020,19;34248,76;24058,46;20624,33
ABERDEEN GROUP;GB00BF8Q6K64;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;264,45;199,4;133,79;158,58;202,66;201,8;330,05;383,4;408,19;345,66;315,51;456,14;272,6;351,58;418,62;344,23;300,25;255,17;254,25
REDROW DEAD - DELIST.23/08/24;GB00BG11K365;266,18;196,95;298,12;356,17;381,6;603,88;769,73;981,75;1352,93;644,4;241,66;326,77;281,3;305,54;448,04;786,69;632,58;995,24;884,48;1381,93;1313,64;1885,14;1303,97;1597,88;1319,05;1584,61;0
RIGHTMOVE;GB00BGDT3G23;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;276,28;254,25;72,11;273,34;452,51;669,44;887,87;1410,79;1191,7;1999,98;1819,17;2214,02;2231,58;3164,61;3074,97;3321,67;2805,58;2708,64;3181,86
IMI;GB00BGLP8L22;8238,67;7984,61;8565,72;8751,25;9538,87;16455,67;21446,33;25939,36;30435,07;23170,72;11848,97;29715,17;47750,31;49406,13;68233,2;89340,8;75352,65;43758,47;61822,74;79302,29;57369,97;67214,01;83057,92;112614,51;94504,67;110146,36;125367,77
VODAFONE GROUP;GB00BH4HKS39;4167,34;6701,59;3737,09;2397,72;2077,91;2795,36;2965,45;2482,38;3666,41;4682,37;2511,1;3189,78;4483,55;4561,17;4884,87;6841,12;6819,25;6480,16;5205,03;7068,96;4466,75;5085,35;4791,01;5273,57;3678,89;3038,61;3288,25
ICTL.HTLS.GP.;GB00BHJYC057;N/A;N/A;N/A;N/A;N/A;125,56;164,63;202,86;313,83;186,91;128,26;241,02;353,86;374,59;547,27;641,9;863,79;788,56;1273,65;1612,17;1530,83;1679,16;1741,66;1741,31;2104,99;2783,76;4035,09
MICRO FOCUS INTL. DEAD - DELIST.01/02/23;GB00BJ1F4N75;N/A;N/A;N/A;N/A;N/A;N/A;N/A;186,5;355,22;367,58;347,11;713,7;619,74;651,64;942,52;1201,92;1598,59;2020,89;2935,04;3319,96;2194,84;1571,26;710,42;801,18;0;N/A;N/A
CRODA INTERNATIONAL;GB00BJFFLV09;41003,48;42868,36;42380,4;37010,4;43764,93;59354,94;89723,15;118801,67;161692,66;143079,38;103144,83;200665,45;384862,03;499314,89;642319,72;670916,09;704819,44;716433,37;764722,9;1145369,93;1226299,05;1263967,8;1746854,79;2208117,48;1774002,52;1262051,95;840980,47
DAILY MAIL 'A' DEAD - DELIST.10/01/22;GB00BJQZC279;182749,09;272518,64;175502,83;129541,88;126419,04;186706,82;205880,6;211616,85;234996,21;166201,91;61399,09;127283,61;166648,33;136581,05;185112,85;317401,03;264634,96;201104,01;194146,15;205705,19;184128,83;280169,52;290646,25;0;N/A;N/A;N/A
RM;GB00BJT0FF39;3067,53;4270,93;2673,43;993,84;500;916,95;1220,98;1167,77;1440,28;1560,56;918,39;1164,42;1163,82;529,75;533,91;982,04;1187,76;1115,26;989,04;1525,35;1710,25;2258,07;1730,33;1516,1;503,53;470,53;832,77
TRAVIS PERKINS;GB00BK9RKT01;773,3;1098,52;1244,17;1614,18;2004,16;3174,47;4944,51;3614,7;5666,55;3289,44;646,32;2384,7;3187,06;2855,64;3868,7;5836,44;5963,67;5410,49;3975,67;4494,38;3730,5;4810,89;4613,61;5277,82;3615,21;2795,13;2472
HYVE GROUP DEAD - DELIST.23/05/23;GB00BKP36R26;103,88;172,83;159,32;73,21;115,05;232,75;328,12;532,02;688,44;639,31;196,57;546,86;989,04;964,25;1099,75;1208;560,2;623,77;615,61;803,05;454,45;706,21;138,89;134,3;83,77;0;N/A
GALLIFORD TRY;GB00BKY40Q38;4337,14;7960,92;7992,73;9186,42;7297,15;18007,78;22849,78;44634,69;70111,5;39247,86;12352,29;18270,23;18315,35;29047,91;52805,27;77269,4;83782,81;95391,79;82720,1;75617,18;58943,47;125468,16;112554,72;157796,95;146351,69;231120,49;359957,55
CAPITAL & REGIONAL DEAD - DELIST.11/12/24;GB00BL6XZ716;577,28;736,17;699,37;842,8;1044,8;1847,04;3183,76;4140,73;7869,77;2285,9;116,42;324,05;315,55;259,77;239,62;411,37;440,86;526,61;416,29;495,04;262,69;220,43;60,43;67,43;57,41;63,22;0
TESCO;GB00BLGZ9862;68040,85;59982,55;88721,2;81774,22;69287,54;111540,96;153684,67;152857,25;235663,25;230738,07;142281,95;204265,57;202997,7;161581,78;190387,65;181869,65;124851,07;89424,58;89704,65;104407,47;107941,51;123768,44;133083,84;169982,07;132991,63;166747,06;217544,51
NATWEST GROUP;GB00BM8PJY71;28413,63;24309,19;39716,46;44585,31;41191,1;53705,45;63480,98;60999,86;83052,92;49555,09;2379,35;4754,34;5665,32;3700,11;4415,2;4483,1;4526,1;2848,05;2296,44;3333,79;2651,52;2642,55;1975,19;3299;3833,26;2988,69;6032,94
JD SPORTS FASHION;GB00BM8Q5M07;61,9;103,64;186,17;183,42;123,12;156,27;261,72;231,13;401,82;382,66;170,2;544,49;800,97;714,38;748,02;1667,45;1963,2;4392,99;5870,88;6826,91;7959,62;14451,22;14807,14;17053,23;14956,33;9650,17;7167,97
INFORMA;GB00BMJ6DW54;175,53;339,1;299,84;124,44;89,97;249,35;321,82;374,16;539,95;392,59;168,46;340,31;464;429,68;547,89;611,18;589,9;719,86;724,12;883,71;838,14;977,14;691,75;717,85;813,55;967,27;1089,17
GLAXOSMITHKLINE;GB00BN7SWP63;178352,22;142053,61;150610,59;136053,35;114424,2;131571,19;142831,15;168478,21;190770,1;165178,46;129632,55;153220,76;150807,31;192332,3;210317,23;247752,51;223274,33;220319,72;221495,04;224259,88;248378,94;314890,18;263472,72;334946,69;271929,13;328729,28;290685,48
MELROSE INDUSTRIES;GB00BNGDN821;N/A;N/A;N/A;N/A;N/A;241,93;208,26;266,32;397,46;314,29;99,11;329,96;628,96;818,77;930,56;1251,39;1051,85;1160,79;3572,59;4528,84;3400,09;4715,79;3693,62;3162,39;2853,68;5470,08;5703,43
PENNON GROUP;GB00BNNTLN49;1344,84;555,67;794,83;786,5;1029,01;1269,36;2082;2500,15;4124,72;4871,96;2467,48;3406,92;4158,64;4755,22;4887,91;5262,7;6362,48;6490,83;5165,72;5469,9;5860,2;8963,52;8264,3;9370,07;7687,39;6167,52;5806,56
RENEWI DEAD - DELIST.09/06/25;GB00BNR4T868;2096,13;1705,79;1826,46;1389,91;1139,98;1521,41;1865,41;2165,84;3613,52;3220;1065,74;2005,35;1969,97;1914,53;1621,16;2148,32;1808,65;1555,39;1744,46;2078,42;550,02;771,29;927,7;1517,04;1374,95;1207,52;1679,13
SHELL;GB00BP6MXD84;N/A;N/A;N/A;N/A;N/A;N/A;N/A;191,28;202,29;220,51;159,58;196,8;268,85;275,22;285,93;291,4;278,68;197,05;280,32;373,33;364,78;317,87;234,32;356,23;404,94;458,85;497,97
TATE & LYLE;GB00BP92CJ43;16496,15;12219,29;10501,29;13084,29;14144,14;17166,69;29553,57;37534,31;43999,72;37587,22;18689,43;28643,96;41372,19;51087,59;62814,52;63185,93;54238,16;50725,55;49405,14;55731,91;57815,22;68513,82;67830,23;72053,03;70306,58;59350,37;63675,84
SCHRODERS;GB00BP9LHF23;103939,93;125025,71;154580,81;95183,61;61754,51;100433,45;124641,09;174021,81;201880,97;203520,75;97490,48;195428,22;306661,08;262843,53;333096,45;432782,5;492746,27;435247,24;436548;643100,44;442222,85;559701,78;659662,33;664728,32;540732,95;471628,1;424579,73
AVIVA;GB00BPQY8M80;15326,92;13940,67;16349,74;13438,25;8708,6;12351,18;16346,27;18295,21;24553,86;18926,07;7170,11;11591,85;14102,73;11969,62;12985,09;16655,84;19154,9;16338,96;15791,94;19982,5;16022,55;16394,94;15353,79;20439,68;20543,22;21568,36;27023,32
DIGNITY DEAD - DELIST.25/05/23;GB00BRB37M78;N/A;N/A;N/A;N/A;N/A;N/A;298,24;367,26;555,28;630,93;377,3;449,27;490,04;577,9;875,89;1169,05;1317,58;1630,38;1480,87;545,9;471,52;380,84;395,33;469,55;344;0;N/A
MJ GLEESON;GB00BRKD9Z53;30955,99;26105,49;31712,95;48688,69;38141,59;61596;70130,22;98278,87;121694,84;88823,97;17202,28;33538,39;33290,29;32442,74;53097,34;121639,39;104922,56;168553,85;137052,1;210269,53;198297,66;269227,12;219025,92;222175,17;125387,18;144258,32;146168,85
COMPUTACENTER;GB00BV9FP302;153,91;268,49;87,58;77,08;63,39;131,96;95,09;81,58;96,52;60,23;30,28;95,14;147,91;133,48;152,92;233,1;217,45;273,16;236,36;393,19;338,12;606,67;832,01;969,67;783,18;1018,9;807,62
ROTORK;GB00BVFNZH21;34799,23;27492,72;28718,99;30242,77;29346,19;47298,43;63559,57;99694,88;131710,87;135745,54;80912,7;179103,51;239457,56;282934,39;401443,5;377255,96;339896,96;227781,19;331077,94;430288,68;392158,84;437385,65;497064,78;528864,84;477655,29;478882,51;514855,8
SPIRAX GROUP;GB00BWFGQN14;25591,2;17626,32;17523,53;17575,71;21940,14;35057,33;48771,55;67029,48;73948,95;73398,43;48978,07;88225,1;133422,72;148987,68;170430,62;224922,02;226367,51;209798,24;278744,09;412420,24;442310,98;623671,81;834053,3;999186,32;826040,57;702941,15;563795,83
BEAZLEY;GB00BYQ0JC66;N/A;N/A;N/A;N/A;224,55;242,49;237,58;266,37;431,98;518,84;286,33;313,84;378,19;485,05;661,08;1006,28;1169,65;1533,87;1589,25;2449,17;2141,01;2376,44;1520,49;2335,58;2853,62;2516,37;3756,57
PRIMARY HEALTH PROPS.;GB00BYRJ5J14;189,57;216,67;284,73;315,94;397,72;656,04;919,26;1217,53;1650,42;1129,17;743,34;974,05;1185,49;1235,22;1396,95;1537,62;1611,11;1835,96;1682,07;2170,84;2114,55;2973,97;3007,88;3058,04;2383,78;2101,96;2172,32
ICG;GB00BYT1DJ19;477,23;515,93;824,19;707,66;871,5;1438,86;1606,41;1949,7;2972,51;2694,29;473,61;1057,6;1434,79;1265,97;1646,11;2049,4;2408,18;2712,06;2984,32;5650,4;4918,88;8538,19;9486,43;10744,17;8016,5;10229,75;13668,11
LAND SECURITIES GROUP;GB00BYW0PQ60;14431,93;12668,33;16609,89;15240,64;16171,44;26014,81;38238,54;46352,06;67094,64;49821,32;15226,53;21230,69;22976,17;23325,03;28722,22;39383,89;46995,29;38714,23;31964,04;37210,49;31867,73;36526,06;25627,94;33983,37;30474,84;29273,15;27163,09
HOMESERVE DEAD - DELIST.05/01/23;GB00BYYTFB60;1452,57;1408,53;1862,86;2495,14;2051,51;3083,46;4987,58;8340,92;11257,35;11205,14;4535,59;9503,86;12804,01;8475,68;7346,69;10689;10620,79;12640,41;16829,99;25133,13;29236,28;40102,23;35878,28;26273,22;0;N/A;N/A
FUTURE;GB00BYZN9041;N/A;320,02;38,19;17,2;24,99;38,13;48,23;32,39;26,91;22,81;9,25;11,22;17,5;6,62;12,7;9,68;6,61;5,4;6,06;15,5;22,08;54,98;79,44;146,89;67,15;28,79;36,09
JOHNSON MATTHEY;GB00BZ4BQC70;8194,56;13190,81;16249,96;14699,78;15039,36;20466,63;24013,58;33709,92;38815,48;52018,34;18263,27;33992,52;46921,82;52762,13;56282,77;82770,41;78735,07;57395,24;68384,36;81402,68;70487,08;61791,34;75982,65;49240,46;57517,49;41708,62;38191,14
CRH PUBLIC LIMITED;IE0001827041;N/A;N/A;N/A;N/A;N/A;150,72;194,11;244,77;306,25;305,67;205,54;221,78;203,05;197,09;222,31;272,75;274,56;300,78;406,58;460,7;346,08;474,83;522,47;634,54;611,25;1032,77;1394,65
