ISIN,NAME,Minimum-Variance,Minimum-Variance 50% CF Reduction,weight_change,comparison,Value-Weighted,Value-Weighted 50% CF Reduction,Value-Weighted Net Zero
GB00B1XH2C03,FERREXPO,5.380666280939317e-19,0.0,-5.380666280939317e-19,Minimum-Variance 50% CF Reduction,,,
FR0000120321,L'OREAL,5.140199235379856e-19,0.0,-5.140199235379856e-19,Minimum-Variance 50% CF Reduction,,,
NO0003054108,MOWI,5.008045439318147e-19,0.0,-5.008045439318147e-19,Minimum-Variance 50% CF Reduction,,,
FR0010307819,LEGRAND,4.910183709635938e-19,0.0,-4.910183709635938e-19,Minimum-Variance 50% CF Reduction,,,
FR0000131104,BNP PARIBAS,4.680828053580437e-19,0.0,-4.680828053580437e-19,Minimum-Variance 50% CF Reduction,,,
FR0000121220,SODEXO,4.662593526475969e-19,0.0,-4.662593526475969e-19,Minimum-Variance 50% CF Reduction,,,
GB0005746358,MCBRIDE,4.57809133929139e-19,0.0,-4.57809133929139e-19,Minimum-Variance 50% CF Reduction,,,
GB00BNR4T868,RENEWI DEAD - DELIST.09/06/25,4.396102865932603e-19,0.0,-4.396102865932603e-19,Minimum-Variance 50% CF Reduction,,,
FR0000125486,VINCI,4.12742637579676e-19,0.0,-4.12742637579676e-19,Minimum-Variance 50% CF Reduction,,,
CH0024608827,PARTNERS GROUP HOLDING,3.7963882394962315e-19,0.0,-3.7963882394962315e-19,Minimum-Variance 50% CF Reduction,,,
CH0013841017,LONZA GROUP,3.761633955539214e-19,0.0,-3.761633955539214e-19,Minimum-Variance 50% CF Reduction,,,
SE0015988019,NIBE INDUSTRIER,3.736949627564576e-19,0.0,-3.736949627564576e-19,Minimum-Variance 50% CF Reduction,,,
ES0178430E18,TELEFONICA,3.311881848072713e-19,0.0,-3.311881848072713e-19,Minimum-Variance 50% CF Reduction,,,
BE0974293251,ANHEUSER-BUSCH INBEV,3.025859047031611e-19,0.0,-3.025859047031611e-19,Minimum-Variance 50% CF Reduction,,,
GB00B63QSB39,GREGGS,2.958715692565898e-19,0.0,-2.958715692565898e-19,Minimum-Variance 50% CF Reduction,,,
CH0418792922,SIKA,2.7672950251491985e-19,0.0,-2.7672950251491985e-19,Minimum-Variance 50% CF Reduction,,,
ES0161560018,MINOR HOTELS EUROPE & AMERICAS,2.501846252795987e-19,0.0,-2.501846252795987e-19,Minimum-Variance 50% CF Reduction,,,
FR0000120560,QUADIENT,2.1918224294538025e-19,0.0,-2.1918224294538025e-19,Minimum-Variance 50% CF Reduction,,,
GB00B1FH8J72,SEVERN TRENT,2.1800612601129586e-19,0.0,-2.1800612601129586e-19,Minimum-Variance 50% CF Reduction,,,
SE0018012494,MODERN TIMES GROUP MTG B,2.069656346259169e-19,0.0,-2.069656346259169e-19,Minimum-Variance 50% CF Reduction,,,
NO0003053605,STOREBRAND,1.9963408694491355e-19,0.0,-1.9963408694491355e-19,Minimum-Variance 50% CF Reduction,,,
GB0030232317,PAGEGROUP,1.9576818463919636e-19,0.0,-1.9576818463919636e-19,Minimum-Variance 50% CF Reduction,,,
GB0006825383,PERSIMMON,1.898692110599022e-19,0.0,-1.898692110599022e-19,Minimum-Variance 50% CF Reduction,,,
DE0007037129,RWE,1.8070717025652392e-19,0.0,-1.8070717025652392e-19,Minimum-Variance 50% CF Reduction,,,
BE0003717312,SOFINA,1.478414759675857e-19,0.0,-1.478414759675857e-19,Minimum-Variance 50% CF Reduction,,,
IE00BWB8X525,PERMANENT TSB GHG.,1.4728511489520027e-19,0.0,-1.4728511489520027e-19,Minimum-Variance 50% CF Reduction,,,
IE00BF0L3536,AIB GROUP,1.3866634621812294e-19,0.0,-1.3866634621812294e-19,Minimum-Variance 50% CF Reduction,,,
GB00BRKD9Z53,MJ GLEESON,1.3684187785935538e-19,0.0,-1.3684187785935538e-19,Minimum-Variance 50% CF Reduction,,,
ES0118594417,INDRA SISTEMAS,1.2143277200802182e-19,0.0,-1.2143277200802182e-19,Minimum-Variance 50% CF Reduction,,,
DE0005089031,UNITED INTERNET,1.0975079110771152e-19,0.0,-1.0975079110771152e-19,Minimum-Variance 50% CF Reduction,,,
SE0000190126,INDUSTRIVARDEN A,9.95354262946711e-20,0.0,-9.95354262946711e-20,Minimum-Variance 50% CF Reduction,,,
US8816242098,TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,9.516934392426923e-20,0.0,-9.516934392426923e-20,Minimum-Variance 50% CF Reduction,,,
DE0007030009,RHEINMETALL,7.839365318230937e-20,0.0,-7.839365318230937e-20,Minimum-Variance 50% CF Reduction,,,
GB0004657408,MITIE GROUP,7.29636065078155e-20,0.0,-7.29636065078155e-20,Minimum-Variance 50% CF Reduction,,,
SE0020050417,BOLIDEN ORD SHS,7.184920772927691e-20,0.0,-7.184920772927691e-20,Minimum-Variance 50% CF Reduction,,,
IE00BY7QL619,JOHNSON CONTROLS INTL.,6.784850307824513e-20,0.0,-6.784850307824513e-20,Minimum-Variance 50% CF Reduction,,,
IT0001347308,BUZZI,5.254147082625667e-20,0.0,-5.254147082625667e-20,Minimum-Variance 50% CF Reduction,,,
FR0000052292,HERMES INTL.,5.1947868914003e-20,0.0,-5.1947868914003e-20,Minimum-Variance 50% CF Reduction,,,
FR0000121329,THALES,4.1420033463436706e-20,0.0,-4.1420033463436706e-20,Minimum-Variance 50% CF Reduction,,,
DE0007500001,THYSSENKRUPP,2.7795457786570978e-21,0.0,-2.7795457786570978e-21,Minimum-Variance 50% CF Reduction,,,
AT0000652011,ERSTE GROUP BANK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0014003TT8,DASSAULT SYSTEMES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR001400AJ45,MICHELIN,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000163088,SPEEDY HIRE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000456144,ANTOFAGASTA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000536739,ASHTEAD GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000600931,BRAEMAR,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000811801,BARRATT REDROW,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000904986,BELLWAY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0000961622,BALFOUR BEATTY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0001110096,BOOT (HENRY),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0001500809,TULLOW OIL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0001638955,WETHERSPOON (JD),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0001795680,CASTINGS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0001826634,DIPLOMA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
AT00000VIE62,FLUGHAFEN WIEN,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0013280286,BIOMERIEUX,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0003735496,ORANGE BELGIUM,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0003810273,PROXIMUS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0003822393,ELIA GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0974258874,BEKAERT (D),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0974264930,AGEAS (EX-FORTIS),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0974320526,UMICORE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
BE0974338700,TITAN,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000113250,SKANSKA B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000148884,SKANDINAVISKA ENSKILDA BANKEN A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000163628,ELEKTA B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000171100,SSAB A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000202624,GETINGE B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000242455,SWEDBANK A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000695876,ALFA LAVAL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
US91822M5022,VEON ADR 1:25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000130452,EIFFAGE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0006993770,AXFOOD,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0002318888,CRANSWICK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0002349065,REA HOLDINGS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0007100599,SVENSKA HANDELSBANKEN A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0002418548,ELEMENTIS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0011090018,HOLMEN B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0002875804,BRITISH AMERICAN TOBACCO,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0003062816,TOWN CENTRE SECURITIES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0003096442,RS GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0010040865,GECINA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0010220475,ALSTOM,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0010313833,ARKEMA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0010340141,ADP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0010411983,SCOR SE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0013176526,VALEO,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000121121,EURAZEO,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000121485,KERING,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000121964,KLEPIERRE REIT,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0004052071,HALMA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0004082847,STANDARD CHARTERED,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0004270301,HILL AND SMITH,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0004544929,IMPERIAL BRANDS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0004726096,SPIRENT COMMUNICATIONS DEAD - DELIST.17/10/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0004915632,KIER GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0005405286,HSBC HOLDINGS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0005576813,HOWDEN JOINERY GP.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0005603997,LEGAL & GENERAL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0005630420,MEARS GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000125338,CAPGEMINI,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0011166974,FABEGE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000130403,CHRISTIAN DIOR,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0015961909,HEXAGON B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0009223206,SMITH & NEPHEW,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0006027295,MORGAN ADVANCED MRA.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0006449366,ECORA ROYALTIES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0006640972,4IMPRINT GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0006650450,OXFORD INSTRUMENTS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0006928617,UNITE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007099541,PRUDENTIAL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007188757,RIO TINTO,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007370074,RICARDO DEAD - DELIST.13/10/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007388407,LIONTRUST ASSET MAN.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007668071,CLOSE BROTHERS GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120628,AXA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120693,PERNOD-RICARD,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120859,IMERYS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120966,BIC,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000053225,M6-METROPOLE TV,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0016589188,ELECTROLUX B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000054900,TF1 (TV.FSE.1),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000073272,SAFRAN,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120073,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120271,TOTALENERGIES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000120404,ACCOR,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007669376,ST.JAMES'S PLACE ORD,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007908733,SSE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0007958233,SENIOR,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0008220112,SMITH (DS) DEAD - DELIST.04/02/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0008475088,ROBERT WALTERS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0008481250,ME GROUP INTERNATIONAL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0008711763,TT ELECTRONICS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0008782301,TAYLOR WIMPEY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0008794710,TELECOM PLUS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009000277,TIETOEVRY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009000459,HUHTAMAKI,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009000681,NOKIA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009003727,WARTSILA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009005870,KONECRANES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0017486889,ATLAS COPCO A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009007884,ELISA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009013296,NESTE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009800643,YIT,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0009697037,BABCOCK INTERNATIONAL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0030181522,TRIBAL GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0030913577,BT GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0031348658,BARCLAYS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0031638363,INTERTEK GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0033147751,BLOOMSBURY PBL.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FR0000051070,MAUREL ET PROM,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0171996087,GRIFOLS ORD CL A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0173093024,REDEIA CORPORACION,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0173516115,REPSOL YPF,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0182870214,SACYR,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
FI0009000202,KESKO B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0033195214,KINGFISHER,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B00FPT80,CHESNARA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B012BV22,MARSHALLS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B012TP20,HALFORDS GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B019KW72,SAINSBURY J,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B02J6398,ADMIRAL GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B033F229,CENTRICA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B0744359,ESSENTRA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B0744B38,BUNZL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B0FYMT95,HELICAL REIT,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B0KM9T71,STHREE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0109427734,ATRESMEDIA CORPN.DE MEDIOS DE CMNI.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0113211835,BBV.ARGENTARIA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0113679I37,BANKINTER 'R',0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0113860A34,BANCO DE SABADELL,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0117160111,CORPORACION FINCA.ALBA DEAD - DELIST.08/05/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
SE0000806994,JM,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B0N8QD54,BRITVIC DEAD - DELIST.20/01/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B132NW22,ASHMORE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B135BJ46,SAVILLS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B19Z1432,PZ CUSSONS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1FP6H53,MITCHELLS & BUTLERS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1G5HX72,LSL PROPERTY SERVICES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1JQDM80,MARSTON'S,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1L5QH97,RANK GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
ES0130960018,ENAGAS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BDCPN049,COCA COLA EUROPACIFIC PARTNERS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BDR05C01,NATIONAL GRID,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1P6ZR11,BROWN GROUP DEAD - DELIST.13/02/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1VNSX38,DRAX GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B1WY2338,SMITHS GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B27YGJ97,SEVERFIELD,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B2NGPM57,PARAGON BANKING GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B2PDGW16,WH SMITH,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B3DGH821,DE LA RUE ORD DEAD - DELIST.03/07/25,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B3FLWH99,BODYCOTE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B41H7391,ZIGUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B572ZV91,PHAROS ENERGY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DK0060336014,NOVOZYMES B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DK0060448595,COLOPLAST B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB0001859296,VISTRY GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DK0060738599,DEMANT,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BK9RKT01,TRAVIS PERKINS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BKY40Q38,GALLIFORD TRY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BLGZ9862,TESCO,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BM8PJY71,NATWEST GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BM8Q5M07,JD SPORTS FASHION,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BMJ6DW54,INFORMA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B5N0P849,WOOD GROUP (JOHN),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B5ZN1N88,SEGRO,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B63H8491,ROLLS-ROYCE HOLDINGS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B64NSP76,COSTAIN GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B67G5X01,WORKSPACE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B6XZKY75,BARR (AG),0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B82YXW83,VESUVIUS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00B8C3BL03,THE SAGE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BD6K4575,COMPASS GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000BASF111,BASF,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000BAY0017,BAYER,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000CBK1001,COMMERZBANK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000ENAG999,E ON N,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000PSM7770,PROSIEBENSAT 1 MEDIA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000TUAG505,TUI N,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DK0010181759,CARLSBERG B,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DK0010272632,GN STORE NORD,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DK0010274414,DANSKE BANK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BF044593,CLS HOLDINGS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BF5H9P87,GREAT PORTLAND ESTATES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BF8Q6K64,ABERDEEN GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BGDT3G23,RIGHTMOVE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BH4HKS39,VODAFONE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BJT0FF39,RM,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE0008232125,DEUTSCHE LUFTHANSA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE0008402215,HANNOVER RUECK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE0008404005,ALLIANZ,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000A0D9PT0,MTU AERO ENGINES HLDG.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE000A1EWWW0,ADIDAS,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BNGDN821,MELROSE INDUSTRIES,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BNNTLN49,PENNON GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BP92CJ43,TATE & LYLE,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BPQY8M80,AVIVA,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BV9FP302,COMPUTACENTER,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BVFNZH21,ROTORK,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BWFGQN14,SPIRAX GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BYQ0JC66,BEAZLEY,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BYRJ5J14,PRIMARY HEALTH PROPS.,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
GB00BYW0PQ60,LAND SECURITIES GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
DE0007100000,MERCEDES-BENZ GROUP N,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE0001827041,CRH PUBLIC LIMITED,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE0002424939,DCC,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE0003864109,GREENCORE GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE0004927939,KINGSPAN GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE00B00MZ448,GRAFTON GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE00B4BNMY34,ACCENTURE CLASS A,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE00B8KQN827,EATON,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
IE00BD1RP616,BANK OF IRELAND GROUP,0.0,0.0,0.0,Minimum-Variance 50% CF Reduction,,,
